"","gene_names","ID","CpG_logFC","Gene_logFC","AveExpr","P.Value"
"23","FEV","2_219840370",NA,-1.80429997101654,-4.13296425237345,0.000529398889815818
"24","FOXD2","1_47901530",-0.324430036744241,-1.81807358539957,0.748778674509798,0.0364997209250377
"25","GRID1","10_88118201",NA,2.46533766111106,-2.77796852431247,0.0257632754578996
"26","GUCY2F","X_108724873",NA,-1.86884661620583,-3.43118357462799,0.0110547093009852
"27","HIF3A","19_46799585",NA,1.93265094078271,-1.38463598187953,0.024594667186206
"28","ITIH1","3_52811458",-0.400464287887938,1.53235452088825,-1.96821475724817,0.0304212195274988
"29","ITIH1","3_52821828",NA,1.53235452088825,-1.96821475724817,0.0304212195274988
"30","KIT","4_55512085",-0.414203313483164,1.51950865660778,7.57474985799029,0.0304113693861517
"31","KIT","4_55512085",-0.459121492419558,1.51950865660778,7.57474985799029,0.0304113693861517
"32","KLHL32","6_97367030",NA,-1.97592971709633,-0.449061770781832,0.00730766216540107
"33","KLK2","19_51371886",NA,-1.71518352753089,-4.02019247057986,0.00201083933799239
"34","LTF","3_46525579",NA,2.98530411547468,1.94772677075565,0.0467579160217608
"35","LYPD1","2_133428935",0.416677970472477,5.44533406465212,-4.24215528817083,1.00962252617267e-10
"36","MEIS2","15_37387188",0.325269128281922,2.67210965104365,-1.31739950815741,0.0111804307502976
"37","MEST","7_130123397",NA,1.8911484043974,5.69980008043045,0.0326504659398924
"38","MEST","7_130131394",NA,1.8911484043974,5.69980008043045,0.0326504659398924
"39","MIR1205","8_128969120",NA,-1.54308352675155,-2.85373966507296,0.0441541841582036
"40","MIR3671","1_65521436",NA,1.54228606198745,0.0327659240784285,0.00657427391360083
"41","MIR374A","X_73505909",NA,2.07648480629614,-4.09985009281259,0.00531367746763183
"42","MIR545","X_73505909",NA,1.75692509320181,-4.55252797652898,0.0356967982419816
"43","MKX","10_28027483",-0.326195837066813,-2.29057065015468,-2.52882241037182,0.00701250186658031
"44","MPP6","7_24609465",0.324663560672741,-2.76241338696033,4.07456764198411,0.0276655601393236
"45","MUC3A","7_100544889",-0.318563963040373,2.09497528140923,-3.18560225854679,0.00466620981865435
"46","NR2F2","15_96854564",-0.33016450726028,2.22933908098189,-2.08640387200546,0.033284730402209
"47","NRXN2","11_64402706",NA,1.8113525088904,5.41931998008592,0.0267218850545868
"48","NRXN2","11_64415879",NA,1.8113525088904,5.41931998008592,0.0267218850545868
"49","NRXN2","11_64489785",NA,1.8113525088904,5.41931998008592,0.0267218850545868
"50","NRXN3","14_78708356",NA,3.24544805523074,-1.37993422420132,0.00011745684292008
"51","NRXN3","14_78856357",-0.421732137335206,3.24544805523074,-1.37993422420132,0.00011745684292008
"52","NRXN3","14_79161001",NA,3.24544805523074,-1.37993422420132,0.00011745684292008
"53","OPHN1","X_67644983",0.310756808736189,-2.2701406402822,2.79000666062749,0.0358648584225486
"54","OPHN1","X_67644983",0.388463967050934,-2.2701406402822,2.79000666062749,0.0358648584225486
"55","OR13A1","10_45808521",NA,-1.93624291781359,-2.90726962813815,0.00743894931765335
"56","OSR2","8_99956016",NA,1.77155410202178,-2.54280987939079,0.0446888086160313
"57","PGM1","1_64056350",0.305374000464422,-2.7255302544091,4.69852504096391,0.00151883414126643
"58","PGM1","1_64056350",0.467446121180756,-2.7255302544091,4.69852504096391,0.00151883414126643
"59","PGM1","1_64056350",0.381077013457499,-2.7255302544091,4.69852504096391,0.00151883414126643
"60","PITX2","4_111562609",NA,2.14143705355935,-4.43115509165489,0.0178116343459099
"61","PRDM8","4_81093511",NA,-1.55890917542618,5.52636639496363,0.0183465493749737
"62","PRICKLE4","6_41746526",NA,-1.76489043931267,-1.07848677426481,0.0259016047066442
"63","PRKCA","17_64296875",NA,-2.10658242755526,5.03295855162159,0.0410000296783549
"64","PSORS1C1","6_31081808",NA,2.31946827149949,-3.84803785862647,0.000665429351571657
"65","PTH2R","2_209222656",0.501113484185776,-3.18029498266597,2.90828181631811,0.0301981502227461
"66","PTH2R","2_209222656",0.532779753911744,-3.18029498266597,2.90828181631811,0.0301981502227461
"67","RAB9B","X_103086560",NA,-3.13395066392483,1.43930414173643,0.0142153925715994
"68","RAMP1","2_238766345",NA,3.90264135174443,-0.439531736727871,0.0016532173161615
"69","RASSF4","10_45446450",NA,-2.40517317867343,5.84096512122576,0.0187067539254247
"70","RD3","1_211663078",-0.30770606644463,2.94592200300236,-2.64491498965318,0.00179900212144858
"71","RIPK4","21_43186452",NA,-1.65567755619568,-4.58455322685626,0.0016047392392489
"72","RNF212","4_1103158",-0.310935245421599,2.50278449116324,-1.28332980905783,0.0364929533242912
"73","RNF212","4_1103158",-0.340715857744376,2.50278449116324,-1.28332980905783,0.0364929533242912
"74","RNU6-1333P","2_238937546",NA,1.81389579659321,-3.07717881348221,0.0103642734951034
"75","RNU6-501P","1_201692891",NA,-1.62861419762283,-3.96166859764904,0.0267576979412459
"76","RNU6-972P","X_135855578",NA,2.41735290250675,-3.23660172413984,0.000259067417370013
"77","RNU7-103P","12_689397",NA,1.78723135740556,-3.48311375697747,0.0181025323538019
"78","RNU7-125P","16_14726504",NA,1.7033579641146,-3.93532341099551,0.0140642928091739
"79","RNU7-26P","6_27864924",NA,2.27528561657776,-3.79532042545252,0.0234027260191408
"80","RWDD2A","6_83890347",NA,-1.86135971191166,0.964224657934669,0.0226040219335803
"81","SEC14L5","16_5005567",NA,2.39456768550297,-1.57013834958141,0.00730066114787454
"82","SETD7","4_140473050",NA,-1.9959332627439,5.2451708758462,0.00586162213960292
"83","SIGLEC8","19_51943445",NA,2.48648349597774,-1.9571022541183,0.0180636403796998
"84","SLC18A1","8_20035451",NA,1.55233379120252,-1.90253562973352,0.0499545988004645
"85","SNORA5A","7_45139085",NA,-1.52387852059119,-2.27134640938836,0.017050784403356
"86","SNX10","7_26331311",NA,-1.55847653673808,5.18401377163388,0.0337972870918637
"87","SYCP2L","6_10879441",-0.383940514364512,2.72199455297237,-0.427449659367961,0.0442602747333953
"88","TAS2R41","7_143158333",NA,-2.98092567369683,-1.08365381626005,0.0182469787636379
"89","TCN1","11_59631864",0.31705616977578,3.59095084932303,0.492381840986985,6.61141200123264e-05
"90","TUBG2","17_40806843",0.388170020729762,-1.73494503217269,2.97940297689117,0.0165858869154228
